candidate,county,precinct,Bennet,Bennet,Bennet,Biden,Biden,Biden,Bloomberg,Bloomberg,Bloomberg,Buttigieg,Buttigieg,Buttigieg,Delaney,Delaney,Delaney,Gabbard,Gabbard,Gabbard,Klobuchar,Klobuchar,Klobuchar,Patrick,Patrick,Patrick,Sanders,Sanders,Sanders,Steyer,Steyer,Steyer,Warren,Warren,Warren,Yang,Yang,Yang,Other,Other,Other,Uncommitted,Uncommitted,Uncommitted
subhead,,,First Expression,Final Expression,SDE,First Expression,Final Expression,SDE,First Expression,Final Expression,SDE,First Expression,Final Expression,SDE,First Expression,Final Expression,SDE,First Expression,Final Expression,SDE,First Expression,Final Expression,SDE,First Expression,Final Expression,SDE,First Expression,Final Expression,SDE,First Expression,Final Expression,SDE,First Expression,Final Expression,SDE,First Expression,Final Expression,SDE,First Expression,Final Expression,SDE,First Expression,Final Expression,SDE
65,Black Hawk,WL 5-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,0.202,0.0,0.0,0.0,11.0,11.0,0.202,2.0,0.0,0.0,7.0,7.0,0.202,3.0,5.0,0.202,0.0,0.0,0.0,0.0,0.0,0.0
66,Black Hawk,Evansdale W3,0.0,0.0,0.0,6.0,7.0,0.202,0.0,0.0,0.0,7.0,10.0,0.404,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.202,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,Black Hawk,CF W2 P3,1.0,0.0,0.0,42.0,42.0,0.606,0.0,0.0,0.0,63.0,69.0,1.01,0.0,0.0,0.0,0.0,0.0,0.0,67.0,69.0,1.01,0.0,0.0,0.0,46.0,50.0,0.606,0.0,0.0,0.0,43.0,43.0,0.606,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,Black Hawk,CF W3 P1,0.0,0.0,0.0,32.0,33.0,0.404,0.0,0.0,0.0,54.0,63.0,0.606,0.0,0.0,0.0,0.0,0.0,0.0,51.0,61.0,0.606,0.0,0.0,0.0,37.0,51.0,0.404,0.0,0.0,0.0,23.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,Black Hawk,CF W3 P2,0.0,0.0,0.0,45.0,46.0,0.404,0.0,0.0,0.0,63.0,66.0,0.808,0.0,0.0,0.0,0.0,0.0,0.0,54.0,58.0,0.606,0.0,0.0,0.0,60.0,61.0,0.606,3.0,0.0,0.0,44.0,46.0,0.404,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70,Black Hawk,WL 5-5,0.0,0.0,0.0,32.0,32.0,0.404,0.0,0.0,0.0,48.0,49.0,0.404,0.0,0.0,0.0,1.0,0.0,0.0,49.0,52.0,0.606,0.0,0.0,0.0,33.0,35.0,0.404,9.0,0.0,0.0,27.0,31.0,0.202,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
71,Black Hawk,CF W1 P2,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,67.0,77.0,0.606,0.0,0.0,0.0,0.0,0.0,0.0,56.0,76.0,0.606,0.0,0.0,0.0,98.0,103.0,1.01,11.0,0.0,0.0,75.0,84.0,0.808,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,Black Hawk,Union,0.0,0.0,0.0,17.0,17.0,0.202,0.0,0.0,0.0,7.0,9.0,0.202,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.202,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,Black Hawk,Poyner P2 Fox Gilbert Jesup,0.0,0.0,0.0,13.0,14.0,0.404,0.0,0.0,0.0,18.0,21.0,0.606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,19.0,0.404,1.0,0.0,0.0,7.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,Black Hawk,WL 4-1,0.0,0.0,0.0,36.0,37.0,1.01,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,11.0,13.0,0.404,0.0,0.0,0.0,12.0,15.0,0.606,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75,Black Hawk,WL 3-1,0.0,0.0,0.0,19.0,20.0,0.404,0.0,0.0,0.0,14.0,21.0,0.404,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,23.0,24.0,0.404,6.0,0.0,0.0,17.0,21.0,0.404,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76,Black Hawk,Bennington,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.202,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0
77,Black Hawk,CF W5 P2,0.0,0.0,0.0,30.0,41.0,0.606,2.0,0.0,0.0,31.0,41.0,0.606,0.0,0.0,0.0,3.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,43.0,57.0,0.808,5.0,0.0,0.0,38.0,41.0,0.606,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78,Black Hawk,Evansdale W2,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,10.0,11.0,0.404,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,10.0,0.202,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79,Black Hawk,WL 4-6,0.0,0.0,0.0,5.0,5.0,0.202,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,14.0,0.404,3.0,6.0,0.202,8.0,9.0,0.202,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
80,Black Hawk,WL 1-1,0.0,0.0,0.0,36.0,39.0,0.404,0.0,0.0,0.0,37.0,46.0,0.606,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,38.0,45.0,0.606,3.0,0.0,0.0,20.0,28.0,0.404,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
81,Black Hawk,WL 4-3,0.0,0.0,0.0,10.0,11.0,0.404,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,11.0,0.202,1.0,0.0,0.0,5.0,6.0,0.202,7.0,7.0,0.202,0.0,0.0,0.0,0.0,0.0,0.0
82,Black Hawk,CF W4 P2,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,40.0,57.0,0.404,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,106.0,108.0,0.808,1.0,0.0,0.0,67.0,84.0,0.808,13.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
83,Black Hawk,WL 3-4,0.0,0.0,0.0,7.0,14.0,0.404,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,21.0,0.808,3.0,0.0,0.0,7.0,8.0,0.202,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,Black Hawk,CF W4 P3,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,70.0,78.0,0.404,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,115.0,122.0,0.808,1.0,0.0,0.0,76.0,83.0,0.606,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85,Black Hawk,WL 3-3,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.404,7.0,10.0,0.404,10.0,11.0,0.404,7.0,8.0,0.202,0.0,0.0,0.0,3.0,0.0,0.0
86,Black Hawk,Poyner P1 & East Wloo,0.0,0.0,0.0,9.0,14.0,0.202,0.0,0.0,0.0,10.0,12.0,0.202,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,15.0,0.202,2.0,0.0,0.0,5.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87,Black Hawk,WL 2-5,0.0,0.0,0.0,22.0,25.0,0.404,0.0,0.0,0.0,24.0,32.0,0.606,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,29.0,34.0,0.606,3.0,0.0,0.0,15.0,19.0,0.202,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88,Black Hawk,Big Creek La Porte,1.0,0.0,0.0,19.0,19.0,0.404,0.0,0.0,0.0,20.0,20.0,0.606,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,0.0,0.0,16.0,16.0,0.404,12.0,12.0,0.0,12.0,12.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89,Black Hawk,WL 5-3,0.0,0.0,0.0,15.0,17.0,0.202,0.0,0.0,0.0,17.0,19.0,0.404,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,52.0,56.0,0.808,4.0,0.0,0.0,9.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90,Black Hawk,Cedar Orange,0.0,0.0,0.0,13.0,16.0,0.404,3.0,0.0,0.0,14.0,14.0,0.202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,16.0,0.404,3.0,0.0,0.0,17.0,19.0,0.404,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
91,Black Hawk,WL 1-3,0.0,0.0,0.0,10.0,17.0,0.404,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,43.0,43.0,0.808,0.0,0.0,0.0,16.0,27.0,0.404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92,Black Hawk,WL 3-6,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,9.0,13.0,0.202,0.0,0.0,0.0,2.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,32.0,37.0,0.606,1.0,1.0,0.0,13.0,18.0,0.404,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
93,Black Hawk,CF W5 P3,0.0,0.0,0.0,29.0,38.0,0.606,0.0,0.0,0.0,39.0,52.0,0.606,0.0,0.0,0.0,1.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,31.0,35.0,0.404,7.0,0.0,0.0,33.0,39.0,0.606,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94,Black Hawk,Barclay Lester Dunkerton,0.0,0.0,0.0,11.0,18.0,0.202,0.0,0.0,0.0,15.0,18.0,0.404,0.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,10.0,13.0,0.202,9.0,10.0,0.202,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
95,Black Hawk,WL 1-4,0.0,0.0,0.0,23.0,25.0,0.404,0.0,0.0,0.0,35.0,39.0,0.606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,35.0,0.404,7.0,0.0,0.0,20.0,23.0,0.404,10.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
96,Black Hawk,WL 5-2,0.0,0.0,0.0,10.0,14.0,0.202,0.0,0.0,0.0,10.0,18.0,0.404,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,33.0,34.0,0.606,4.0,0.0,0.0,19.0,19.0,0.404,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97,Black Hawk,WL 4-5,0.0,0.0,0.0,31.0,39.0,1.01,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,28.0,32.0,0.808,7.0,0.0,0.0,12.0,19.0,0.404,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98,Black Hawk,WL 1-2,0.0,0.0,0.0,22.0,23.0,0.202,0.0,0.0,0.0,36.0,38.0,0.606,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,39.0,0.606,0.0,0.0,0.0,27.0,27.0,0.404,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
99,Black Hawk,WL 5-4,0.0,0.0,0.0,20.0,24.0,0.404,0.0,0.0,0.0,27.0,36.0,0.606,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,1.0,0.0,0.0,29.0,36.0,0.606,4.0,0.0,0.0,18.0,19.0,0.202,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,Black Hawk,WL 3-5,0.0,0.0,0.0,21.0,23.0,0.404,0.0,0.0,0.0,19.0,19.0,0.404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,59.0,1.01,2.0,0.0,0.0,19.0,19.0,0.404,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
101,Black Hawk,CF W2 P1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,23.0,0.202,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,37.0,39.0,0.404,0.0,0.0,0.0,18.0,19.0,0.202,8.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0
102,Black Hawk,WL 4-4,0.0,0.0,0.0,17.0,24.0,0.606,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,34.0,34.0,0.808,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103,Black Hawk,Evansdale W1,0.0,0.0,0.0,6.0,10.0,0.202,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,18.0,0.606,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104,Black Hawk,WL 4-2,0.0,0.0,0.0,19.0,20.0,0.606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,17.0,0.404,0.0,0.0,0.0,11.0,17.0,0.404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105,Black Hawk,WL 3-2,0.0,0.0,0.0,31.0,31.0,0.606,0.0,0.0,0.0,19.0,19.0,0.404,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,22.0,22.0,0.404,0.0,0.0,0.0,16.0,16.0,0.404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106,Black Hawk,CF W1 P3,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,58.0,90.0,0.808,0.0,0.0,0.0,2.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,141.0,154.0,1.414,4.0,0.0,0.0,75.0,85.0,0.808,23.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
107,Black Hawk,WL 2-3,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,17.0,25.0,0.606,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,29.0,34.0,0.808,2.0,0.0,0.0,16.0,20.0,0.404,9.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
108,Black Hawk,Evansdale W4,0.0,0.0,0.0,6.0,7.0,0.202,0.0,0.0,0.0,13.0,15.0,0.202,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.202,0.0,0.0,0.0,4.0,7.0,0.202,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
109,Black Hawk,WL 2-1,0.0,0.0,0.0,10.0,10.0,0.202,0.0,0.0,0.0,13.0,19.0,0.404,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,18.0,19.0,0.404,0.0,0.0,0.0,11.0,11.0,0.202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
110,Black Hawk,CF W3 P3,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,35.0,42.0,0.404,0.0,0.0,0.0,1.0,0.0,0.0,18.0,27.0,0.404,0.0,0.0,0.0,50.0,52.0,0.606,1.0,0.0,0.0,40.0,45.0,0.404,4.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
111,Black Hawk,CF W4 P1,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,63.0,69.0,0.606,0.0,0.0,0.0,0.0,0.0,0.0,36.0,44.0,0.404,0.0,0.0,0.0,89.0,91.0,1.01,0.0,0.0,0.0,61.0,63.0,0.606,6.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
112,Black Hawk,Elk Run Heights & Raymond,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,11.0,13.0,0.404,0.0,0.0,0.0,0.0,0.0,0.0,12.0,19.0,0.404,0.0,0.0,0.0,16.0,16.0,0.404,6.0,0.0,0.0,11.0,11.0,0.202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113,Black Hawk,WL 5-6,0.0,0.0,0.0,19.0,20.0,0.404,0.0,0.0,0.0,31.0,33.0,0.404,0.0,0.0,0.0,1.0,0.0,0.0,18.0,24.0,0.404,0.0,0.0,0.0,33.0,41.0,0.606,1.0,0.0,0.0,14.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
114,Black Hawk,WL 2-2,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,19.0,0.404,0.0,0.0,0.0,24.0,25.0,0.606,0.0,0.0,0.0,10.0,11.0,0.202,12.0,13.0,0.202,0.0,0.0,0.0,0.0,0.0,0.0
115,Black Hawk,WL 2-6,0.0,0.0,0.0,25.0,26.0,0.202,0.0,0.0,0.0,30.0,31.0,0.404,0.0,0.0,0.0,0.0,0.0,0.0,31.0,36.0,0.404,0.0,0.0,0.0,26.0,28.0,0.404,5.0,0.0,0.0,26.0,28.0,0.404,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
116,Black Hawk,Black Hawk Hudson Lincoln,0.0,0.0,0.0,36.0,37.0,0.606,0.0,0.0,0.0,34.0,37.0,0.606,0.0,0.0,0.0,0.0,0.0,0.0,28.0,34.0,0.404,0.0,0.0,0.0,17.0,23.0,0.404,4.0,0.0,0.0,17.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
117,Black Hawk,CF W1 P1,0.0,0.0,0.0,19.0,19.0,0.202,0.0,0.0,0.0,19.0,25.0,0.404,0.0,0.0,0.0,0.0,0.0,0.0,15.0,20.0,0.404,0.0,0.0,0.0,26.0,32.0,0.606,9.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118,Black Hawk,Total,2.0,0.0,0.0,1012.0,980.0,16.968,5.0,0.0,0.0,1390.0,1588.0,21.614,0.0,0.0,0.0,22.0,0.0,0.0,805.0,748.0,9.696,1.0,0.0,0.0,1935.0,2125.0,30.704,193.0,43.0,0.808,1218.0,1235.0,16.766,310.0,43.0,0.808,3.0,2.0,0.0,25.0,14.0,0.0
119,Boone,Rural Precinct 6,0.0,0.0,0.0,18.0,18.0,0.19,0.0,0.0,0.0,31.0,31.0,0.38,0.0,0.0,0.0,0.0,0.0,0.0,19.0,21.0,0.19,0.0,0.0,0.0,18.0,26.0,0.19,0.0,0.0,0.0,18.0,18.0,0.19,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120,Boone,Madrid 2nd Ward,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,17.0,17.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,6.0,11.0,0.19,0.0,0.0,0.0,14.0,17.0,0.38,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
121,Boone,Boone 2nd Ward,0.0,0.0,0.0,24.0,25.0,0.38,0.0,0.0,0.0,34.0,38.0,0.57,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,0.19,0.0,0.0,0.0,21.0,22.0,0.38,0.0,0.0,0.0,23.0,24.0,0.38,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122,Boone,Rural Precinct 2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,37.0,0.38,0.0,0.0,0.0,0.0,0.0,0.0,26.0,26.0,0.38,0.0,0.0,0.0,18.0,19.0,0.19,18.0,18.0,0.19,19.0,19.0,0.19,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123,Boone,Boone 5th Ward,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,23.0,0.57,0.0,0.0,0.0,0.0,0.0,0.0,10.0,11.0,0.38,0.0,0.0,0.0,22.0,24.0,0.57,1.0,0.0,0.0,13.0,14.0,0.38,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124,Boone,Rural Precinct 4,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,26.0,34.0,0.38,0.0,0.0,0.0,0.0,0.0,0.0,23.0,25.0,0.19,0.0,0.0,0.0,20.0,25.0,0.38,5.0,0.0,0.0,26.0,27.0,0.38,6.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
125,Boone,Rural Precinct 5,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,7.0,9.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,12.0,13.0,0.19,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,7.0,9.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
126,Boone,Boone 3rd Ward,0.0,0.0,0.0,16.0,0.0,0.0,0.0,2.0,0.0,44.0,54.0,0.57,0.0,0.0,0.0,0.0,0.0,0.0,20.0,25.0,0.38,0.0,0.0,0.0,38.0,44.0,0.57,0.0,0.0,0.0,24.0,29.0,0.38,19.0,11.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
127,Boone,Rural Precinct 1,0.0,0.0,0.0,10.0,3.0,0.0,1.0,0.0,0.0,22.0,25.0,0.38,0.0,0.0,0.0,0.0,0.0,0.0,16.0,20.0,0.19,0.0,0.0,0.0,20.0,21.0,0.19,0.0,0.0,0.0,22.0,24.0,0.19,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
128,Boone,Madrid 3rd Ward,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,9.0,15.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,10.0,0.19,3.0,0.0,0.0,10.0,12.0,0.19,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
129,Boone,Madrid 1st Ward,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,8.0,10.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,16.0,20.0,0.38,0.0,0.0,0.0,8.0,9.0,0.19,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130,Boone,Boone 4th Ward,0.0,0.0,0.0,22.0,27.0,0.38,0.0,0.0,0.0,29.0,36.0,0.57,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,41.0,47.0,0.76,2.0,0.0,0.0,25.0,31.0,0.57,8.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
131,Boone,Ogden,0.0,0.0,0.0,15.0,20.0,0.38,0.0,0.0,0.0,36.0,45.0,0.57,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,19.0,23.0,0.38,0.0,0.0,0.0,8.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132,Boone,Rural Precinct 3,1.0,0.0,0.0,12.0,12.0,0.19,0.0,0.0,0.0,20.0,23.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,9.0,16.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
133,Boone,Boone 1st Ward,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,22.0,39.0,0.57,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,41.0,41.0,0.76,9.0,0.0,0.0,20.0,25.0,0.38,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
134,Boone,Total,3.0,0.0,0.0,148.0,107.0,1.52,1.0,2.0,0.0,363.0,436.0,5.89,0.0,0.0,0.0,0.0,0.0,0.0,178.0,172.0,2.28,0.0,0.0,0.0,305.0,339.0,5.32,38.0,18.0,0.19,235.0,257.0,3.8,79.0,14.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0
135,Bremer,WAVERLY WARD V/W WASHINGTON TWP,0.0,0.0,0.0,31.0,32.0,0.2267,0.0,0.0,0.0,55.0,61.0,0.68,0.0,0.0,0.0,0.0,0.0,0.0,34.0,40.0,0.4533,0.0,0.0,0.0,22.0,0.0,0.0,4.0,0.0,0.0,54.0,73.0,0.68,8.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0
136,Bremer,CITY OF READLYN- MAXFIELD & FRANKLIN TWP,0.0,0.0,0.0,7.0,7.0,0.2267,0.0,0.0,0.0,11.0,11.0,0.2267,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.2267,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,6.0,6.0,0.2267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
137,Bremer,LAFAYETTE TWP/WARREN TWPS,0.0,0.0,0.0,7.0,7.0,0.2267,0.0,0.0,0.0,15.0,15.0,0.2267,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.2267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.2267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
